to see what is really happening	2
do not even have	1
truly inconceivable	0
strengthening our economy	3
should be tried	2
is succeeding	1
tactless action	0
very likely continue to lose our edge	0
must respect	2
opposition activist	1
meddling	1
not that of journalist	1
uncalled for	1
violates the principle	1
not in keeping with	1
parasitic economy	0
extremely incompetent	0
oddly	2
rectification	2
scare away	1
clearly reflects	2
misled by the smear campaign and information sabotage	0
on the verge of a major breakdown	0
plotting	1
do not have to ask anyone for permission	2
are to blame	0
the rule of law is under fire	0
threat against freedom of expression democracy and legal security	1
waging a ruthless war against	0
claim to defend	1
give u nothing	0
corruption	1
risk	1
in particular	2
never apologized	1
violated his military oath	1
changing and contradicting personality	0
irresponsible	1
destroys	0
to destroy our traditional and glorious armed force	0
it is obsolete it doe not work	0
destroys the fundamental principle of subordination	0
totally lack planning and administrative control	0
must be taken to trial for treason	0
must be returned	2
most serious consequence	1
is not in line with the majesty of a president	1
have no other objective	2
inability to judge	1
have damaged so much	1
kick chavez out of power	0
expose all venezuelan to national and international ridicule	0
they are so wrong and far from this reality	0
clearly show serious unbalanced state of mind	0
military morale is at stake	1
dishonored the uniform	1
taking away the will to react and defend	0
disqualify him	0
is a true oligarch	0
rectification is imperative	2
dishonoring	1
elite	0
is subordinated to his own personal sentiment and ambition	0
is now intolerable for the dignity	0
a man blinded by power	0
ha demoralized and corrupted	0
obsolete	0
ceased to be a soldier of the fatherland	0
immediate trial for alleged crime	0
being dishonorable	1
antagonism	0
boast	1
constitute a serious insult	0
dismantling destroying and demoralizing	0
commits a crime	1
discredit and kill	0
disqualified president	0
a an act of submission	1
is obsolete	0
under such condition	2
must have	2
seek to hide behind a military uniform	1
to subjugate it	0
unfortunately for the nation	1
not knowing the meaning	1
not responsible	1
have to enforce the law	2
not just any lawbreaking person	1
ha been efficient enough	3
would have to take the initiative	2
more need not be said	2
they will find themselves on inhospitable ground	1
should serve a a warning	1
particularly malaysia is succeeding	3
definitely	2
would never abandon	2
more competent	3
impede the functioning of a multi party democracy	0
no justification	0
responsible for zimbabwe 's crisis	0
will advance positive change	3
should not let themselves be manipulated	2
some are beginning to forget	0
had the right	2
what is europe	0
should not	2
deteriorating	1
neo colonial	1
would withstand	3
balkanisation	0
economic colonialism	1
neo colonialism	1
formulate implement or benefit from policy that undermine or injure zimbabwe 's democratic institution	0
ha quite a sharp insight	3
will demand many sacrifice	2
in face of the economic and government paralysis	0
ha to go beyond	2
it is not possible to rule out the risk of a breakdown	1
likely just an aggravating factor	1
a true restructuring	2
simply	2
degeneration of the democratic process	0
is not a sure thing	1
the buffer idea	2
not safe	0
long desired security	2
doe not provide the security	2
every act of palestinian resistance	2
is conceding	2
a full citizen in the same sate	3
a road to peaceful coexistence	3
could be realized	2
in large number	2
persists in it effort	2
limit itself	2
current spiral of violence	0
buttress	2
lowly outpost	0
no israeli government can provide security	0
avoid the need for it	1
important	2
cannot integrate itself	1
an alien seedling	0
twisted and distorted	0
not meeting with success	2
willing to die	0
can assume responsibility	2
should be clear to everyone	2
a great wall of china in the middle east	1
ha no plan	2
ha not brought the israeli public security	1
israel 's superior ability to punish palestinian	0
burden	1
retaliating	1
that privilege	3
total disengagement	4
doggedly	1
willing to uproot around 100 settlement	2
prevent any hope	0
to deny	1
deigned	1
with grim determination	0
not a normal country	0
not working	2
desperate palestinian	0
persists	1
accommodate jewish settler	2
not the best of solution	1
no longer live by the sword	0
destroyed	0
explicit admission	2
isolate and fortify itself	3
complete with wall and razor wire	0
only way out	2
elaborate fence and tunnel	2
israeli reprisal	2
near impossible	1
no place in israel can be considered safe	0
rapidly absorbing	1
will not withdraw	1
continues to demolish	0
any number of whom	2
axis of evil	0
rogue	0
declaration of war	0
should not be used to justify	1
very clear boundary	3
very important	2
an excuse for repression	1
must also	2
undermine	1
victim of terrorism	0
clamp down on freedom of expression and legitimate dissent	1
the real issue	2
widespread problem of torture	1
no double standard should be pursued here	1
worrying trend	1
serious	1
is very good	4
violation or shortcoming	1
should be very clear	2
widespread use of torture	1
taking advantage of	1
affecting their medical economic educational and social life	1
trying to use the time factor	1
doe not lie in devious method	2
like the suffering	1
is playing the cat and mouse game	2
unable to meet the minimum legitimate	1
to distract them	2
firm national palestinian right	4
a kind of collective punishment	0
heavy burden	1
the only way to peace	0
have seen such suffering	1
the suffering of	1
disregard	1
the main and perhaps only reason	2
would only complicate thing	1
largely try to keep a much hegemony	1
this suffering	1
brag	2
no other people in the world	2
add fuel to the raging fire	0
which is no secret to anyone	2
organic and vital extension of the city	2
new labyrinth and tunnel	1
evidence	2
